remedialID,previousQscore,remedialScore,examName
755,3,34, 4th Quarter Exam 
756,25,33, 4th Quarter Exam 
757,12,31, 1st Quarter Exam 
758,0,42, 1st Quarter Exam 
759,14,44, 1st Quarter Exam 
760,27,45, 2nd Quarter Exam 
761,17,40, 3rd Quarter Exam 
762,5,33, 3rd Quarter Exam 
763,20,60, 4th Quarter Exam 
764,10,55, 2nd Quarter Exam 
765,6,35, 4th Quarter Exam 
766,0,31, 1st Quarter Exam 
767,13,51, 3rd Quarter Exam 
768,29,49, 3rd Quarter Exam 
769,5,50, 3rd Quarter Exam 
770,22,54, 2nd Quarter Exam 
771,5,48, 4th Quarter Exam 
772,16,43, 1st Quarter Exam 
773,18,37, 4th Quarter Exam 
774,23,33, 2nd Quarter Exam 
775,18,51, 1st Quarter Exam 
776,12,30, 4th Quarter Exam 
777,13,43, 3rd Quarter Exam 
778,18,38, 4th Quarter Exam 
779,9,51, 2nd Quarter Exam 
780,15,31, 1st Quarter Exam 
781,26,55, 3rd Quarter Exam 
782,17,39, 3rd Quarter Exam 
783,16,32, 2nd Quarter Exam 
784,8,40, 1st Quarter Exam 
785,5,56, 4th Quarter Exam 
786,15,55, 1st Quarter Exam 
787,3,33, 2nd Quarter Exam 
788,11,56, 4th Quarter Exam 
789,6,44, 2nd Quarter Exam 
790,11,39, 1st Quarter Exam 
791,4,33, 4th Quarter Exam 
792,11,45, 3rd Quarter Exam 
793,26,51, 4th Quarter Exam 
794,29,48, 3rd Quarter Exam 
795,16,30, 2nd Quarter Exam 
796,13,58, 2nd Quarter Exam 
797,6,36, 2nd Quarter Exam 
798,11,34, 3rd Quarter Exam 
799,1,45, 1st Quarter Exam 
800,12,39, 4th Quarter Exam 
801,28,41, 3rd Quarter Exam 
802,25,33, 2nd Quarter Exam 
803,13,52, 2nd Quarter Exam 
804,8,38, 2nd Quarter Exam 
805,20,55, 3rd Quarter Exam 
806,7,41, 1st Quarter Exam 
807,20,57, 4th Quarter Exam 
808,21,55, 3rd Quarter Exam 
809,22,31, 2nd Quarter Exam 
810,23,46, 4th Quarter Exam 
811,16,39, 4th Quarter Exam 
812,20,33, 3rd Quarter Exam 
813,2,36, 4th Quarter Exam 
814,25,54, 3rd Quarter Exam 
815,8,41, 4th Quarter Exam 
816,26,52, 3rd Quarter Exam 
817,20,57, 3rd Quarter Exam 
818,21,59, 1st Quarter Exam 
819,10,34, 1st Quarter Exam 
820,12,56, 2nd Quarter Exam 
821,21,44, 4th Quarter Exam 
822,22,51, 4th Quarter Exam 
823,29,45, 4th Quarter Exam 
824,1,42, 3rd Quarter Exam 
825,11,30, 2nd Quarter Exam 
826,3,30, 2nd Quarter Exam 
827,3,50, 4th Quarter Exam 
828,3,34, 1st Quarter Exam 
829,12,41, 4th Quarter Exam 
830,28,55, 3rd Quarter Exam 
831,20,59, 3rd Quarter Exam 
832,26,59, 2nd Quarter Exam 
833,19,36, 4th Quarter Exam 
834,25,41, 1st Quarter Exam 
835,4,57, 1st Quarter Exam 
836,26,36, 1st Quarter Exam 
837,19,39, 3rd Quarter Exam 
838,7,49, 2nd Quarter Exam 
839,2,36, 4th Quarter Exam 
840,4,53, 4th Quarter Exam 
841,14,51, 2nd Quarter Exam 
842,23,39, 2nd Quarter Exam 
843,27,43, 3rd Quarter Exam 
844,29,57, 2nd Quarter Exam 
845,28,57, 4th Quarter Exam 
846,2,59, 3rd Quarter Exam 
847,26,53, 2nd Quarter Exam 
848,27,60, 2nd Quarter Exam 
849,2,52, 1st Quarter Exam 
850,8,52, 2nd Quarter Exam 
851,8,32, 3rd Quarter Exam 
852,8,43, 2nd Quarter Exam 
853,0,38, 1st Quarter Exam 
854,15,55, 1st Quarter Exam 
855,3,59, 4th Quarter Exam 
856,18,55, 2nd Quarter Exam 
857,10,32, 3rd Quarter Exam 
858,1,54, 3rd Quarter Exam 
859,9,55, 3rd Quarter Exam 
860,0,54, 2nd Quarter Exam 
861,13,52, 3rd Quarter Exam 
862,12,44, 1st Quarter Exam 
863,17,58, 1st Quarter Exam 
864,28,33, 3rd Quarter Exam 
865,7,43, 4th Quarter Exam 
866,10,32, 1st Quarter Exam 
867,1,49, 3rd Quarter Exam 
868,1,53, 2nd Quarter Exam 
869,26,54, 3rd Quarter Exam 
870,10,34, 2nd Quarter Exam 
871,18,36, 4th Quarter Exam 
872,22,49, 3rd Quarter Exam 
873,12,37, 2nd Quarter Exam 
874,9,60, 2nd Quarter Exam 
875,9,33, 1st Quarter Exam 
876,24,31, 4th Quarter Exam 
877,23,37, 1st Quarter Exam 
878,18,58, 4th Quarter Exam 
879,15,39, 4th Quarter Exam 
880,8,48, 4th Quarter Exam 
881,14,38, 4th Quarter Exam 
882,28,60, 2nd Quarter Exam 
883,28,42, 2nd Quarter Exam 
884,15,46, 1st Quarter Exam 
885,5,37, 3rd Quarter Exam 
886,18,35, 3rd Quarter Exam 
887,20,38, 1st Quarter Exam 
888,16,33, 2nd Quarter Exam 
889,2,33, 1st Quarter Exam 
890,15,55, 2nd Quarter Exam 
891,8,52, 2nd Quarter Exam 
892,19,59, 1st Quarter Exam 
893,27,55, 2nd Quarter Exam 
894,13,38, 2nd Quarter Exam 
895,1,38, 3rd Quarter Exam 
896,19,49, 2nd Quarter Exam 
897,1,54, 1st Quarter Exam 
898,12,56, 4th Quarter Exam 
899,18,50, 2nd Quarter Exam 
900,15,32, 2nd Quarter Exam 
901,29,30, 3rd Quarter Exam 
902,5,46, 4th Quarter Exam 
903,26,48, 1st Quarter Exam 
904,0,38, 1st Quarter Exam 
905,4,38, 2nd Quarter Exam 
906,4,59, 4th Quarter Exam 
907,12,43, 4th Quarter Exam 
908,3,48, 1st Quarter Exam 
909,2,52, 2nd Quarter Exam 
910,11,53, 4th Quarter Exam 
911,21,35, 2nd Quarter Exam 
912,21,59, 4th Quarter Exam 
913,7,35, 3rd Quarter Exam 
914,10,47, 4th Quarter Exam 
915,26,50, 1st Quarter Exam 
916,8,38, 2nd Quarter Exam 
917,2,31, 1st Quarter Exam 
918,6,48, 1st Quarter Exam 
919,26,33, 1st Quarter Exam 
920,9,37, 1st Quarter Exam 
921,21,59, 3rd Quarter Exam 
922,10,53, 3rd Quarter Exam 
923,13,52, 1st Quarter Exam 
924,8,54, 3rd Quarter Exam 
925,27,55, 1st Quarter Exam 
926,12,46, 1st Quarter Exam 
927,27,34, 2nd Quarter Exam 
928,4,52, 3rd Quarter Exam 
929,9,49, 2nd Quarter Exam 
930,5,39, 1st Quarter Exam 
931,20,50, 1st Quarter Exam 
932,16,45, 4th Quarter Exam 
933,25,36, 3rd Quarter Exam 
934,29,37, 1st Quarter Exam 
935,23,59, 1st Quarter Exam 
936,16,49, 1st Quarter Exam 
937,13,45, 2nd Quarter Exam 
938,16,36, 1st Quarter Exam 
939,14,56, 3rd Quarter Exam 
940,11,46, 3rd Quarter Exam 
941,16,53, 3rd Quarter Exam 
942,24,41, 1st Quarter Exam 
943,14,53, 1st Quarter Exam 
944,12,44, 3rd Quarter Exam 
945,2,31, 3rd Quarter Exam 
946,19,31, 4th Quarter Exam 
947,16,57, 4th Quarter Exam 
948,2,48, 1st Quarter Exam 
949,11,49, 4th Quarter Exam 
950,24,60, 4th Quarter Exam 
951,5,52, 2nd Quarter Exam 
952,22,31, 2nd Quarter Exam 
953,1,40, 2nd Quarter Exam 
954,22,57, 3rd Quarter Exam 
955,4,39, 4th Quarter Exam 
956,28,46, 3rd Quarter Exam 
957,1,55, 1st Quarter Exam 
958,26,34, 2nd Quarter Exam 
959,26,58, 1st Quarter Exam 
960,3,33, 3rd Quarter Exam 
961,27,45, 4th Quarter Exam 
962,23,47, 4th Quarter Exam 
963,21,48, 1st Quarter Exam 
964,1,41, 1st Quarter Exam 
965,0,38, 3rd Quarter Exam 
966,15,39, 3rd Quarter Exam 
967,16,31, 2nd Quarter Exam 
968,17,53, 3rd Quarter Exam 
969,13,60, 2nd Quarter Exam 
970,12,60, 3rd Quarter Exam 
971,9,58, 3rd Quarter Exam 
972,0,37, 4th Quarter Exam 
973,17,49, 1st Quarter Exam 
974,3,31, 1st Quarter Exam 
975,6,46, 4th Quarter Exam 
976,5,53, 3rd Quarter Exam 
977,2,34, 2nd Quarter Exam 
978,22,54, 2nd Quarter Exam 
979,16,59, 4th Quarter Exam 
980,23,38, 3rd Quarter Exam 
981,21,43, 2nd Quarter Exam 
982,2,36, 2nd Quarter Exam 
983,4,37, 3rd Quarter Exam 
984,15,45, 1st Quarter Exam 
985,2,46, 4th Quarter Exam 
986,15,56, 1st Quarter Exam 
987,6,30, 4th Quarter Exam 
988,16,40, 1st Quarter Exam 
989,17,48, 4th Quarter Exam 
990,9,56, 1st Quarter Exam 
991,16,41, 4th Quarter Exam 
992,9,39, 4th Quarter Exam 
993,21,36, 2nd Quarter Exam 
994,17,57, 2nd Quarter Exam 
995,28,39, 4th Quarter Exam 
996,10,32, 3rd Quarter Exam 
997,7,34, 4th Quarter Exam 
998,2,32, 4th Quarter Exam 
999,9,57, 3rd Quarter Exam 
1000,21,46, 3rd Quarter Exam 
1001,11,60, 3rd Quarter Exam 
1002,19,43, 4th Quarter Exam 
1003,10,38, 3rd Quarter Exam 
1004,28,42, 3rd Quarter Exam 
1005,20,42, 3rd Quarter Exam 
1006,17,50, 4th Quarter Exam 
1007,1,53, 3rd Quarter Exam 
1008,1,49, 2nd Quarter Exam 
1009,27,55, 2nd Quarter Exam 
1010,5,56, 3rd Quarter Exam 
1011,7,52, 3rd Quarter Exam 
1012,4,57, 2nd Quarter Exam 
1013,26,34, 1st Quarter Exam 
1014,15,33, 2nd Quarter Exam 
1015,12,55, 4th Quarter Exam 
1016,28,40, 2nd Quarter Exam 
1017,23,41, 3rd Quarter Exam 
1018,28,60, 1st Quarter Exam 
1019,8,39, 3rd Quarter Exam 
1020,7,50, 1st Quarter Exam 
1021,27,56, 4th Quarter Exam 
1022,5,38, 2nd Quarter Exam 
1023,6,56, 3rd Quarter Exam 
1024,27,46, 4th Quarter Exam 
1025,17,43, 4th Quarter Exam 
1026,21,34, 1st Quarter Exam 
1027,3,50, 4th Quarter Exam 
1028,3,52, 4th Quarter Exam 
1029,6,60, 1st Quarter Exam 
1030,1,32, 3rd Quarter Exam 
1031,7,40, 1st Quarter Exam 
1032,8,32, 2nd Quarter Exam 
1033,23,57, 4th Quarter Exam 
1034,12,34, 4th Quarter Exam 
1035,6,41, 2nd Quarter Exam 
1036,5,33, 1st Quarter Exam 
1037,28,59, 1st Quarter Exam 
1038,21,32, 4th Quarter Exam 
1039,27,33, 3rd Quarter Exam 
1040,17,60, 3rd Quarter Exam 
1041,29,32, 2nd Quarter Exam 
1042,21,44, 2nd Quarter Exam 
1043,15,40, 3rd Quarter Exam 
1044,6,55, 4th Quarter Exam 
1045,13,34, 4th Quarter Exam 
1046,25,43, 4th Quarter Exam 
1047,3,51, 2nd Quarter Exam 
1048,5,48, 2nd Quarter Exam 
1049,1,35, 2nd Quarter Exam 
1050,12,31, 4th Quarter Exam 
1051,26,45, 4th Quarter Exam 
1052,29,40, 3rd Quarter Exam 
1053,24,55, 4th Quarter Exam 
1054,19,35, 2nd Quarter Exam 
1055,18,38, 3rd Quarter Exam 
1056,11,33, 3rd Quarter Exam 
1057,16,59, 2nd Quarter Exam 
1058,19,39, 3rd Quarter Exam 
1059,5,52, 4th Quarter Exam 
1060,5,31, 3rd Quarter Exam 
1061,10,56, 2nd Quarter Exam 
1062,15,57, 4th Quarter Exam 
1063,13,57, 2nd Quarter Exam 
1064,17,53, 3rd Quarter Exam 
1065,10,50, 2nd Quarter Exam 
1066,24,51, 1st Quarter Exam 
1067,14,56, 3rd Quarter Exam 
1068,24,57, 4th Quarter Exam 
1069,9,35, 3rd Quarter Exam 
1070,3,32, 3rd Quarter Exam 
1071,21,53, 2nd Quarter Exam 
1072,8,31, 3rd Quarter Exam 
1073,15,47, 3rd Quarter Exam 
1074,4,31, 3rd Quarter Exam 
1075,10,56, 3rd Quarter Exam 
1076,21,53, 4th Quarter Exam 
1077,15,59, 4th Quarter Exam 
1078,7,50, 4th Quarter Exam 
1079,20,45, 3rd Quarter Exam 
1080,18,35, 4th Quarter Exam 
1081,15,31, 2nd Quarter Exam 
1082,5,36, 4th Quarter Exam 
1083,2,35, 4th Quarter Exam 
1084,15,53, 4th Quarter Exam 
1085,13,33, 1st Quarter Exam 
1086,4,39, 4th Quarter Exam 
1087,19,50, 2nd Quarter Exam 
1088,20,58, 3rd Quarter Exam 
1089,13,34, 4th Quarter Exam 
1090,1,38, 4th Quarter Exam 
1091,25,57, 1st Quarter Exam 
1092,2,48, 4th Quarter Exam 
1093,24,60, 4th Quarter Exam 
1094,10,58, 4th Quarter Exam 
1095,3,36, 4th Quarter Exam 
1096,1,55, 2nd Quarter Exam 
1097,6,45, 3rd Quarter Exam 
1098,29,37, 1st Quarter Exam 
1099,3,48, 3rd Quarter Exam 
1100,18,57, 2nd Quarter Exam 
1101,9,36, 2nd Quarter Exam 
1102,3,59, 4th Quarter Exam 
1103,22,35, 2nd Quarter Exam 
1104,0,31, 4th Quarter Exam 
1105,24,50, 3rd Quarter Exam 
1106,24,58, 2nd Quarter Exam 
1107,19,44, 4th Quarter Exam 
1108,4,42, 3rd Quarter Exam 
1109,0,32, 3rd Quarter Exam 
1110,0,35, 3rd Quarter Exam 
1111,12,42, 1st Quarter Exam 
1112,0,54, 4th Quarter Exam 
1113,13,38, 1st Quarter Exam 
1114,16,52, 3rd Quarter Exam 
1115,13,48, 4th Quarter Exam 
1116,5,60, 3rd Quarter Exam 
1117,2,56, 2nd Quarter Exam 
1118,15,41, 4th Quarter Exam 
1119,19,34, 2nd Quarter Exam 
1120,14,44, 2nd Quarter Exam 
1121,8,41, 3rd Quarter Exam 
1122,20,32, 2nd Quarter Exam 
1123,21,36, 1st Quarter Exam 
1124,4,53, 4th Quarter Exam 
1125,4,45, 2nd Quarter Exam 
1126,0,60, 2nd Quarter Exam 
1127,12,47, 3rd Quarter Exam 
1128,16,54, 3rd Quarter Exam 
1129,12,39, 1st Quarter Exam 
1130,9,44, 3rd Quarter Exam 
1131,19,49, 4th Quarter Exam 
1132,28,49, 2nd Quarter Exam 
1133,25,45, 4th Quarter Exam 
1134,18,47, 4th Quarter Exam 
1135,17,35, 3rd Quarter Exam 
1136,26,36, 4th Quarter Exam 
1137,29,49, 4th Quarter Exam 
1138,17,51, 4th Quarter Exam 
1139,0,33, 1st Quarter Exam 
1140,21,34, 3rd Quarter Exam 
1141,29,48, 3rd Quarter Exam 
1142,0,38, 4th Quarter Exam 
1143,2,38, 4th Quarter Exam 
1144,28,43, 2nd Quarter Exam 
1145,22,39, 1st Quarter Exam 
1146,0,36, 1st Quarter Exam 
1147,24,57, 1st Quarter Exam 
1148,24,33, 4th Quarter Exam 
1149,0,42, 2nd Quarter Exam 
1150,26,55, 3rd Quarter Exam 
1151,25,31, 3rd Quarter Exam 
1152,14,46, 3rd Quarter Exam 
1153,0,53, 2nd Quarter Exam 
1154,16,56, 3rd Quarter Exam 
1155,12,47, 2nd Quarter Exam 
1156,15,46, 1st Quarter Exam 
1157,18,48, 4th Quarter Exam 
1158,6,43, 2nd Quarter Exam 
1159,10,49, 1st Quarter Exam 
1160,10,60, 2nd Quarter Exam 
1161,12,39, 3rd Quarter Exam 
1162,13,58, 4th Quarter Exam 
1163,3,58, 1st Quarter Exam 
1164,15,35, 1st Quarter Exam 
1165,19,49, 4th Quarter Exam 
1166,0,37, 1st Quarter Exam 
1167,0,60, 3rd Quarter Exam 
1168,23,47, 2nd Quarter Exam 
1169,23,44, 1st Quarter Exam 
1170,18,56, 4th Quarter Exam 
1171,23,46, 2nd Quarter Exam 
1172,28,33, 2nd Quarter Exam 
1173,1,54, 3rd Quarter Exam 
1174,24,31, 3rd Quarter Exam 
1175,28,42, 2nd Quarter Exam 
1176,28,40, 3rd Quarter Exam 
1177,29,38, 2nd Quarter Exam 
1178,20,50, 4th Quarter Exam 
1179,26,50, 2nd Quarter Exam 
1180,8,47, 4th Quarter Exam 
1181,17,43, 4th Quarter Exam 
1182,6,46, 4th Quarter Exam 
1183,12,58, 3rd Quarter Exam 
1184,7,60, 2nd Quarter Exam 
1185,2,52, 1st Quarter Exam 
1186,24,34, 2nd Quarter Exam 
1187,28,46, 3rd Quarter Exam 
1188,18,38, 2nd Quarter Exam 
1189,18,40, 2nd Quarter Exam 
1190,15,38, 4th Quarter Exam 
1191,28,35, 4th Quarter Exam 
1192,21,31, 4th Quarter Exam 
1193,26,50, 1st Quarter Exam 
1194,24,57, 2nd Quarter Exam 
1195,2,51, 2nd Quarter Exam 
1196,7,60, 1st Quarter Exam 
1197,13,56, 3rd Quarter Exam 
1198,20,37, 1st Quarter Exam 
1199,29,56, 4th Quarter Exam 
1200,28,49, 3rd Quarter Exam 
1201,9,50, 2nd Quarter Exam 
1202,18,47, 2nd Quarter Exam 
1203,18,31, 3rd Quarter Exam 
1204,22,42, 3rd Quarter Exam 
1205,6,52, 4th Quarter Exam 
1206,3,56, 4th Quarter Exam 
1207,9,58, 1st Quarter Exam 
1208,10,52, 2nd Quarter Exam 
1209,28,59, 2nd Quarter Exam 
1210,19,60, 2nd Quarter Exam 
1211,20,54, 4th Quarter Exam 
1212,25,53, 1st Quarter Exam 
1213,18,46, 1st Quarter Exam 
1214,10,33, 2nd Quarter Exam 
1215,21,48, 4th Quarter Exam 
1216,2,34, 4th Quarter Exam 
1217,22,56, 1st Quarter Exam 
1218,10,59, 3rd Quarter Exam 
1219,11,44, 1st Quarter Exam 
1220,6,35, 4th Quarter Exam 
1221,19,47, 4th Quarter Exam 
1222,13,58, 4th Quarter Exam 
1223,19,59, 2nd Quarter Exam 
1224,12,60, 4th Quarter Exam 
1225,0,42, 4th Quarter Exam 
1226,29,41, 3rd Quarter Exam 
1227,27,30, 3rd Quarter Exam 
1228,13,40, 4th Quarter Exam 
1229,16,32, 2nd Quarter Exam 
1230,23,37, 3rd Quarter Exam 
1231,21,49, 1st Quarter Exam 
1232,22,53, 1st Quarter Exam 
1233,0,41, 4th Quarter Exam 
1234,22,48, 2nd Quarter Exam 
1235,0,35, 4th Quarter Exam 
1236,23,35, 3rd Quarter Exam 
1237,26,60, 4th Quarter Exam 
1238,5,58, 4th Quarter Exam 
1239,12,55, 4th Quarter Exam 
1240,25,35, 3rd Quarter Exam 
1241,2,46, 3rd Quarter Exam 
1242,18,48, 2nd Quarter Exam 
1243,7,30, 1st Quarter Exam 
1244,29,47, 1st Quarter Exam 
1245,28,47, 3rd Quarter Exam 
1246,19,48, 4th Quarter Exam 
1247,23,57, 1st Quarter Exam 
1248,0,43, 3rd Quarter Exam 
1249,25,48, 4th Quarter Exam 
1250,15,53, 3rd Quarter Exam 
1251,15,51, 2nd Quarter Exam 
1252,8,51, 4th Quarter Exam 
1253,3,44, 3rd Quarter Exam 
1254,24,54, 3rd Quarter Exam 
1255,7,41, 2nd Quarter Exam 
1256,16,45, 3rd Quarter Exam 
1257,22,58, 3rd Quarter Exam 
1258,15,44, 2nd Quarter Exam 
1259,13,39, 1st Quarter Exam 
1260,18,44, 1st Quarter Exam 
1261,5,58, 2nd Quarter Exam 
1262,18,51, 4th Quarter Exam 
1263,27,47, 2nd Quarter Exam 
1264,13,41, 2nd Quarter Exam 
1265,5,47, 2nd Quarter Exam 
1266,19,37, 1st Quarter Exam 
1267,19,53, 2nd Quarter Exam 
1268,3,37, 4th Quarter Exam 
1269,24,43, 1st Quarter Exam 
1270,20,49, 2nd Quarter Exam 
1271,21,39, 3rd Quarter Exam 
1272,10,55, 3rd Quarter Exam 
1273,23,56, 4th Quarter Exam 
1274,15,37, 4th Quarter Exam 
1275,11,60, 3rd Quarter Exam 
1276,28,49, 3rd Quarter Exam 
1277,18,33, 1st Quarter Exam 
1278,20,57, 3rd Quarter Exam 
1279,10,60, 3rd Quarter Exam 
1280,1,58, 1st Quarter Exam 
1281,21,59, 4th Quarter Exam 
1282,23,31, 4th Quarter Exam 
1283,3,35, 4th Quarter Exam 
1284,9,35, 3rd Quarter Exam 
1285,28,38, 2nd Quarter Exam 
1286,12,38, 4th Quarter Exam 
1287,11,53, 1st Quarter Exam 
1288,1,34, 3rd Quarter Exam 
1289,12,49, 2nd Quarter Exam 
1290,5,56, 3rd Quarter Exam 
1291,6,42, 3rd Quarter Exam 
1292,28,52, 4th Quarter Exam 
1293,14,41, 2nd Quarter Exam 
1294,21,44, 2nd Quarter Exam 
1295,27,52, 3rd Quarter Exam 
1296,16,50, 1st Quarter Exam 
1297,27,37, 4th Quarter Exam 
1298,17,46, 2nd Quarter Exam 
1299,26,60, 4th Quarter Exam 
1300,25,54, 4th Quarter Exam 
1301,22,43, 2nd Quarter Exam 
1302,9,35, 2nd Quarter Exam 
1303,26,33, 3rd Quarter Exam 
1304,26,58, 4th Quarter Exam 
1305,10,44, 1st Quarter Exam 
1306,14,42, 4th Quarter Exam 
1307,14,30, 1st Quarter Exam 
1308,1,35, 4th Quarter Exam 
1309,4,43, 3rd Quarter Exam 
1310,15,43, 1st Quarter Exam 
1311,4,32, 4th Quarter Exam 
1312,9,46, 2nd Quarter Exam 
1313,27,30, 1st Quarter Exam 
1314,8,32, 4th Quarter Exam 
1315,10,49, 2nd Quarter Exam 
1316,25,53, 4th Quarter Exam 
1317,4,35, 1st Quarter Exam 
1318,5,38, 4th Quarter Exam 
1319,9,51, 1st Quarter Exam 
1320,19,49, 2nd Quarter Exam 
1321,27,56, 1st Quarter Exam 
1322,13,56, 3rd Quarter Exam 
1323,18,50, 1st Quarter Exam 
1324,26,31, 2nd Quarter Exam 
1325,11,53, 3rd Quarter Exam 
1326,10,53, 3rd Quarter Exam 
1327,19,33, 1st Quarter Exam 
1328,24,32, 3rd Quarter Exam 
1329,17,57, 2nd Quarter Exam 
1330,25,37, 1st Quarter Exam 
1331,26,59, 2nd Quarter Exam 
1332,27,36, 2nd Quarter Exam 
1333,2,55, 4th Quarter Exam 
1334,13,47, 1st Quarter Exam 
1335,23,37, 3rd Quarter Exam 
1336,7,37, 4th Quarter Exam 
1337,10,55, 2nd Quarter Exam 
1338,22,60, 3rd Quarter Exam 
1339,21,57, 3rd Quarter Exam 
1340,1,50, 3rd Quarter Exam 
1341,14,59, 1st Quarter Exam 
1342,3,35, 1st Quarter Exam 
1343,23,48, 2nd Quarter Exam 
1344,5,45, 4th Quarter Exam 
1345,3,48, 1st Quarter Exam 
1346,3,41, 3rd Quarter Exam 
1347,15,58, 1st Quarter Exam 
1348,7,52, 3rd Quarter Exam 
1349,16,55, 1st Quarter Exam 
1350,14,46, 1st Quarter Exam 
1351,23,58, 1st Quarter Exam 
1352,3,48, 3rd Quarter Exam 
1353,20,30, 4th Quarter Exam 
1354,22,50, 1st Quarter Exam 
1355,3,50, 3rd Quarter Exam 
1356,11,39, 2nd Quarter Exam 
1357,12,34, 3rd Quarter Exam 
1358,5,52, 2nd Quarter Exam 
1359,9,56, 3rd Quarter Exam 
1360,4,47, 2nd Quarter Exam 
1361,13,39, 1st Quarter Exam 
1362,21,30, 2nd Quarter Exam 
1363,21,52, 1st Quarter Exam 
1364,4,56, 3rd Quarter Exam 
1365,2,30, 1st Quarter Exam 
1366,9,55, 1st Quarter Exam 
1367,14,35, 3rd Quarter Exam 
1368,16,44, 2nd Quarter Exam 
1369,17,35, 4th Quarter Exam 
1370,15,32, 4th Quarter Exam 
1371,24,30, 2nd Quarter Exam 
1372,4,34, 4th Quarter Exam 
1373,22,45, 4th Quarter Exam 
1374,11,53, 3rd Quarter Exam 
1375,14,57, 4th Quarter Exam 
1376,26,38, 1st Quarter Exam 
1377,20,57, 2nd Quarter Exam 
1378,12,34, 3rd Quarter Exam 
1379,21,35, 3rd Quarter Exam 
1380,12,46, 1st Quarter Exam 
1381,9,49, 1st Quarter Exam 
1382,25,54, 1st Quarter Exam 
1383,13,54, 1st Quarter Exam 
1384,0,44, 2nd Quarter Exam 
1385,18,34, 4th Quarter Exam 
1386,22,45, 1st Quarter Exam 
1387,17,51, 2nd Quarter Exam 
1388,13,40, 4th Quarter Exam 
1389,26,50, 4th Quarter Exam 
1390,2,39, 4th Quarter Exam 
1391,12,48, 1st Quarter Exam 
1392,25,32, 4th Quarter Exam 
1393,5,32, 4th Quarter Exam 
1394,1,52, 2nd Quarter Exam 
1395,4,52, 4th Quarter Exam 
1396,21,55, 2nd Quarter Exam 
1397,26,39, 3rd Quarter Exam 
1398,3,39, 4th Quarter Exam 
1399,17,55, 3rd Quarter Exam 
1400,5,53, 3rd Quarter Exam 
1401,19,49, 2nd Quarter Exam 
1402,11,58, 3rd Quarter Exam 
1403,18,32, 1st Quarter Exam 
1404,5,49, 3rd Quarter Exam 
1405,11,54, 3rd Quarter Exam 
1406,3,58, 4th Quarter Exam 
1407,9,30, 2nd Quarter Exam 
1408,0,54, 4th Quarter Exam 
1409,28,46, 3rd Quarter Exam 
1410,10,49, 2nd Quarter Exam 
1411,10,55, 2nd Quarter Exam 
1412,26,41, 1st Quarter Exam 
1413,25,56, 1st Quarter Exam 
1414,18,33, 3rd Quarter Exam 
1415,0,32, 1st Quarter Exam 
1416,7,41, 4th Quarter Exam 
1417,4,38, 4th Quarter Exam 
1418,5,39, 3rd Quarter Exam 
1419,4,31, 1st Quarter Exam 
1420,0,60, 4th Quarter Exam 
1421,10,38, 1st Quarter Exam 
1422,20,53, 3rd Quarter Exam 
1423,22,52, 4th Quarter Exam 
1424,0,41, 4th Quarter Exam 
1425,4,59, 3rd Quarter Exam 
1426,12,57, 4th Quarter Exam 
1427,11,53, 3rd Quarter Exam 
1428,12,49, 2nd Quarter Exam 
1429,15,60, 1st Quarter Exam 
1430,28,47, 1st Quarter Exam 
1431,11,43, 3rd Quarter Exam 
1432,1,45, 2nd Quarter Exam 
1433,0,46, 4th Quarter Exam 
1434,11,42, 1st Quarter Exam 
1435,19,59, 4th Quarter Exam 
1436,0,58, 4th Quarter Exam 
1437,25,48, 2nd Quarter Exam 
1438,7,46, 2nd Quarter Exam 
1439,20,50, 1st Quarter Exam 
1440,20,45, 1st Quarter Exam 
1441,6,56, 4th Quarter Exam 
1442,0,46, 3rd Quarter Exam 
1443,24,40, 1st Quarter Exam 
1444,22,35, 3rd Quarter Exam 
1445,27,46, 1st Quarter Exam 
1446,7,48, 3rd Quarter Exam 
1447,20,37, 2nd Quarter Exam 
1448,29,53, 4th Quarter Exam 
1449,8,53, 4th Quarter Exam 
1450,27,35, 4th Quarter Exam 
1451,3,38, 4th Quarter Exam 
1452,11,43, 3rd Quarter Exam 
1453,15,35, 2nd Quarter Exam 
1454,29,42, 1st Quarter Exam 
1455,5,30, 2nd Quarter Exam 
1456,12,48, 3rd Quarter Exam 
1457,20,56, 2nd Quarter Exam 
1458,24,33, 4th Quarter Exam 
1459,0,43, 2nd Quarter Exam 
1460,11,31, 2nd Quarter Exam 
1461,22,40, 4th Quarter Exam 
1462,29,37, 1st Quarter Exam 
1463,27,53, 4th Quarter Exam 
1464,3,52, 3rd Quarter Exam 
1465,6,51, 2nd Quarter Exam 
1466,17,51, 4th Quarter Exam 
1467,12,41, 3rd Quarter Exam 
1468,20,40, 4th Quarter Exam 
1469,28,56, 2nd Quarter Exam 
1470,6,59, 3rd Quarter Exam 
1471,11,41, 4th Quarter Exam 
1472,10,52, 1st Quarter Exam 
1473,21,44, 2nd Quarter Exam 
1474,16,48, 2nd Quarter Exam 
1475,22,48, 1st Quarter Exam 
1476,26,47, 3rd Quarter Exam 
1477,6,55, 1st Quarter Exam 
1478,28,44, 2nd Quarter Exam 
1479,28,36, 3rd Quarter Exam 
1480,22,53, 2nd Quarter Exam 
1481,14,34, 1st Quarter Exam 
1482,22,34, 3rd Quarter Exam 
1483,10,54, 4th Quarter Exam 
