studentExamsID,shortExamsIndex,shortExamsID,firstQuarterScores,secondQuarterScores,thirdQuarterScores,fourthQuarterScores
248,992,318,14,5,10,7
249,993,321,17,11,14,7
249,994,321,7,4,9,2
249,995,321,20,18,10,1
249,996,321,18,2,19,13
250,997,322,4,20,19,3
250,998,322,1,9,14,14
250,999,322,2,5,6,4
250,1000,322,6,17,8,13
251,1001,323,19,16,4,17
251,1002,323,18,3,3,11
251,1003,323,19,6,11,17
251,1004,323,15,6,15,10
252,1005,324,9,11,19,20
252,1006,324,9,0,5,16
252,1007,324,15,8,10,2
252,1008,324,20,16,12,11
253,1009,325,7,16,20,4
253,1010,325,16,9,10,4
253,1011,325,1,18,7,18
253,1012,325,8,18,19,17
254,1013,326,6,1,17,9
254,1014,326,13,12,14,11
254,1015,326,16,12,7,5
254,1016,326,13,6,1,19
255,1017,327,3,16,18,20
255,1018,327,16,10,5,1
255,1019,327,18,7,9,18
255,1020,327,12,0,13,9
256,1021,328,20,16,9,19
256,1022,328,12,12,13,17
256,1023,328,16,8,11,13
256,1024,328,0,6,0,8
257,1025,331,7,10,0,17
257,1026,331,16,9,4,18
257,1027,331,11,16,19,4
257,1028,331,13,18,14,14
258,1029,332,17,8,19,13
258,1030,332,8,7,3,8
258,1031,332,9,2,14,9
258,1032,332,12,6,13,8
259,1033,333,7,10,18,16
259,1034,333,6,17,10,18
259,1035,333,3,0,18,5
259,1036,333,13,17,10,16
260,1037,334,9,12,9,9
260,1038,334,7,9,4,13
260,1039,334,1,6,4,17
260,1040,334,14,14,6,2
261,1041,335,11,4,10,1
261,1042,335,5,10,8,4
261,1043,335,20,18,13,4
261,1044,335,17,13,1,12
262,1045,336,13,6,5,11
262,1046,336,16,3,11,11
262,1047,336,2,20,9,8
262,1048,336,19,6,19,13
263,1049,337,10,4,14,17
263,1050,337,13,19,15,13
263,1051,337,14,1,10,2
263,1052,337,0,13,9,0
264,1053,338,15,11,9,17
264,1054,338,7,0,4,0
264,1055,338,13,16,3,6
264,1056,338,5,16,8,9
265,1057,341,20,18,14,4
265,1058,341,12,1,7,12
265,1059,341,19,2,18,4
265,1060,341,11,1,5,7
266,1061,342,14,14,9,17
266,1062,342,9,9,3,5
266,1063,342,18,1,2,7
266,1064,342,11,15,7,18
267,1065,343,14,13,5,19
267,1066,343,15,8,14,0
267,1067,343,5,3,12,0
267,1068,343,7,3,15,19
268,1069,344,4,9,2,12
268,1070,344,18,12,0,20
268,1071,344,5,2,16,13
268,1072,344,2,10,5,6
269,1073,345,10,17,20,16
269,1074,345,0,2,11,16
269,1075,345,17,17,0,19
269,1076,345,17,10,11,14
270,1077,346,8,4,18,0
270,1078,346,3,4,18,10
270,1079,346,10,18,17,7
270,1080,346,18,13,11,18
271,1081,347,20,18,2,16
271,1082,347,4,16,19,7
271,1083,347,9,2,12,8
271,1084,347,7,18,4,9
272,1085,348,2,1,17,17
272,1086,348,18,11,16,4
272,1087,348,5,10,14,18
272,1088,348,8,12,16,0
273,1089,351,7,15,12,20
273,1090,351,12,9,12,17
273,1091,351,16,13,18,5
273,1092,351,9,0,12,6
274,1093,352,16,20,11,17
274,1094,352,11,6,14,4
274,1095,352,5,5,7,19
274,1096,352,20,19,7,11
275,1097,353,5,11,18,5
275,1098,353,4,10,15,4
275,1099,353,11,5,7,2
275,1100,353,4,7,4,0
276,1101,354,3,2,6,2
276,1102,354,5,10,17,0
276,1103,354,4,10,1,1
276,1104,354,9,1,5,0
277,1105,355,2,15,4,2
277,1106,355,12,7,3,16
277,1107,355,5,11,10,1
277,1108,355,8,6,15,2
278,1109,356,1,3,18,9
278,1110,356,13,9,0,1
278,1111,356,13,7,3,17
278,1112,356,1,11,4,17
279,1113,357,11,1,8,18
279,1114,357,6,3,15,7
279,1115,357,11,20,20,6
279,1116,357,10,0,15,11
280,1117,358,18,13,13,15
280,1118,358,5,2,9,19
280,1119,358,0,10,4,19
280,1120,358,4,5,19,20
281,1121,361,9,12,18,15
281,1122,361,15,19,6,3
281,1123,361,8,18,20,7
281,1124,361,5,10,11,15
282,1125,362,0,12,9,10
282,1126,362,9,14,13,4
282,1127,362,7,1,8,11
282,1128,362,18,1,6,7
283,1129,363,6,16,13,9
283,1130,363,9,5,17,9
283,1131,363,17,14,2,3
283,1132,363,14,0,19,16
284,1133,364,7,3,7,14
284,1134,364,12,9,20,16
284,1135,364,4,7,18,3
284,1136,364,4,18,8,20
285,1137,365,0,16,17,20
285,1138,365,13,10,10,17
285,1139,365,13,16,8,14
285,1140,365,6,19,9,1
286,1141,366,6,16,8,4
286,1142,366,1,17,11,0
286,1143,366,7,4,10,2
286,1144,366,20,11,18,2
287,1145,367,4,8,8,14
287,1146,367,18,5,14,14
287,1147,367,4,1,9,18
287,1148,367,5,9,10,15
288,1149,368,11,19,17,12
288,1150,368,16,10,0,14
288,1151,368,2,8,14,17
288,1152,368,1,19,5,20
289,1153,371,6,8,14,17
289,1154,371,5,18,20,16
289,1155,371,9,16,4,18
289,1156,371,9,1,12,6
290,1157,372,11,2,0,14
290,1158,372,17,20,11,1
290,1159,372,8,20,5,9
290,1160,372,0,2,8,8
291,1161,373,11,19,6,17
291,1162,373,9,6,6,16
291,1163,373,4,12,12,12
291,1164,373,16,12,8,6
292,1165,374,15,3,11,6
292,1166,374,10,18,20,15
292,1167,374,19,9,10,11
292,1168,374,18,3,0,11
293,1169,375,10,12,10,2
293,1170,375,19,20,4,3
293,1171,375,11,2,1,19
293,1172,375,19,4,7,16
294,1173,376,1,11,20,12
294,1174,376,8,9,13,8
294,1175,376,7,5,16,19
294,1176,376,5,16,1,19
295,1177,377,19,2,4,0
295,1178,377,2,3,4,2
295,1179,377,15,5,5,1
295,1180,377,13,17,9,6
296,1181,378,17,3,3,20
296,1182,378,20,0,10,4
296,1183,378,19,11,17,3
296,1184,378,20,11,8,17
297,1185,381,8,1,19,2
297,1186,381,13,13,15,5
297,1187,381,18,7,5,1
297,1188,381,14,18,14,2
298,1189,382,7,18,7,15
298,1190,382,17,16,14,16
298,1191,382,14,9,11,0
298,1192,382,16,2,14,3
299,1193,383,17,14,9,14
299,1194,383,1,14,7,20
299,1195,383,13,15,15,19
299,1196,383,17,0,13,6
300,1197,384,19,9,20,10
300,1198,384,3,16,3,16
300,1199,384,13,3,4,13
300,1200,384,10,8,12,15
301,1201,385,6,16,3,15
301,1202,385,20,9,9,14
301,1203,385,7,17,5,4
301,1204,385,0,0,13,16
302,1205,386,16,4,10,20
302,1206,386,10,20,13,20
302,1207,386,11,3,15,16
302,1208,386,0,3,2,10
303,1209,387,6,4,1,6
303,1210,387,4,19,1,6
303,1211,387,16,17,9,4
303,1212,387,1,6,9,1
304,1213,388,12,0,12,15
304,1214,388,20,13,7,19
304,1215,388,0,0,4,0
304,1216,388,0,18,5,4
305,1217,391,12,13,7,16
305,1218,391,2,12,3,19
305,1219,391,5,11,1,5
305,1220,391,1,18,7,10
306,1221,392,0,8,1,6
306,1222,392,0,10,6,3
306,1223,392,17,4,0,18
306,1224,392,16,0,4,20
307,1225,393,13,18,2,15
307,1226,393,16,8,12,9
307,1227,393,14,18,5,4
307,1228,393,19,2,16,19
308,1229,394,18,20,10,16
308,1230,394,3,11,14,3
308,1231,394,5,13,1,20
308,1232,394,15,4,19,14
309,1233,395,17,19,8,4
309,1234,395,9,20,10,19
309,1235,395,19,15,4,4
309,1236,395,17,12,12,9
310,1237,396,11,0,7,11
310,1238,396,17,1,2,16
310,1239,396,20,11,6,10
310,1240,396,20,3,11,15
311,1241,397,14,19,9,2
311,1242,397,15,5,11,17
311,1243,397,4,0,0,5
311,1244,397,4,13,3,8
312,1245,398,19,7,3,12
312,1246,398,17,4,12,8
312,1247,398,8,14,6,20
312,1248,398,19,10,12,4
313,1249,401,3,13,17,6
313,1250,401,18,1,12,4
313,1251,401,19,10,19,16
313,1252,401,18,9,19,19
314,1253,402,6,15,4,2
314,1254,402,12,17,8,4
314,1255,402,4,16,19,13
314,1256,402,3,0,3,11
315,1257,403,14,4,5,18
315,1258,403,18,4,5,12
315,1259,403,14,3,18,14
315,1260,403,3,2,4,16
316,1261,404,13,14,7,19
316,1262,404,14,3,12,10
316,1263,404,4,13,1,12
316,1264,404,8,14,15,2
317,1265,405,12,20,18,17
317,1266,405,18,4,20,15
317,1267,405,5,12,19,17
317,1268,405,18,8,16,16
318,1269,406,17,17,17,10
318,1270,406,0,3,5,12
318,1271,406,20,6,16,20
318,1272,406,1,13,6,13
319,1273,407,6,19,9,10
319,1274,407,18,2,6,10
319,1275,407,3,10,13,19
319,1276,407,2,10,8,2
320,1277,408,14,4,9,8
320,1278,408,5,19,9,19
320,1279,408,13,12,14,20
320,1280,408,0,19,1,10
321,1281,411,17,7,12,3
321,1282,411,2,17,4,1
321,1283,411,11,19,0,7
321,1284,411,20,19,5,15
322,1285,412,7,8,0,13
322,1286,412,1,3,18,15
322,1287,412,14,3,0,14
322,1288,412,6,6,17,7
323,1289,413,17,5,0,17
323,1290,413,4,2,20,9
323,1291,413,20,7,3,2
323,1292,413,3,10,8,13
324,1293,414,13,16,6,1
324,1294,414,6,14,8,0
324,1295,414,13,7,5,2
324,1296,414,8,9,15,3
325,1297,415,1,6,4,7
325,1298,415,0,4,2,10
325,1299,415,7,20,2,15
325,1300,415,3,6,17,19
326,1301,416,15,0,1,18
326,1302,416,19,11,16,14
326,1303,416,7,0,7,10
326,1304,416,16,17,6,12
327,1305,417,10,1,1,0
327,1306,417,4,12,10,5
327,1307,417,10,10,19,15
327,1308,417,11,7,20,10
328,1309,418,0,2,13,20
328,1310,418,19,18,3,8
328,1311,418,9,4,2,2
328,1312,418,1,6,9,5
329,1313,421,18,1,2,9
329,1314,421,4,17,20,17
329,1315,421,0,1,18,4
329,1316,421,5,9,1,7
330,1317,422,6,15,6,2
330,1318,422,2,10,18,6
330,1319,422,5,5,19,0
330,1320,422,5,6,8,15
331,1321,423,11,12,19,10
331,1322,423,14,15,11,8
331,1323,423,15,12,17,15
331,1324,423,13,1,15,4
332,1325,424,9,20,18,2
332,1326,424,17,16,0,17
332,1327,424,20,9,5,11
332,1328,424,11,11,8,1
333,1329,425,16,0,17,20
333,1330,425,11,0,11,6
333,1331,425,16,11,10,7
333,1332,425,14,12,5,5
334,1333,426,10,17,17,5
334,1334,426,16,5,10,7
334,1335,426,9,2,11,16
334,1336,426,16,0,2,0
335,1337,427,5,8,8,2
335,1338,427,6,20,16,0
335,1339,427,10,14,14,3
335,1340,427,11,15,11,7
336,1341,428,19,7,16,10
336,1342,428,19,3,7,7
336,1343,428,16,13,17,20
336,1344,428,9,19,18,3
337,1345,431,3,9,11,16
337,1346,431,10,17,8,19
337,1347,431,13,0,3,15
337,1348,431,12,4,14,4
338,1349,432,19,14,6,5
338,1350,432,10,9,9,5
338,1351,432,6,1,0,9
338,1352,432,6,7,19,3
339,1353,433,19,19,2,20
339,1354,433,3,4,1,6
339,1355,433,14,5,12,19
339,1356,433,1,3,7,20
340,1357,434,2,9,11,17
340,1358,434,12,18,8,14
340,1359,434,2,15,2,19
340,1360,434,5,14,16,7
341,1361,435,7,18,7,2
341,1362,435,20,19,2,17
341,1363,435,19,15,14,4
341,1364,435,4,13,9,3
342,1365,436,9,10,8,1
342,1366,436,1,7,7,1
342,1367,436,6,0,9,2
342,1368,436,3,17,0,6
343,1369,437,16,8,19,20
343,1370,437,20,1,0,14
343,1371,437,17,19,16,16
343,1372,437,8,16,11,15
344,1373,438,6,12,4,8
344,1374,438,19,7,5,2
344,1375,438,17,20,4,11
344,1376,438,11,19,2,5
345,1377,441,2,13,8,18
345,1378,441,20,8,4,6
345,1379,441,9,16,14,3
345,1380,441,10,7,20,15
346,1381,442,20,8,9,7
346,1382,442,3,11,9,0
346,1383,442,14,15,11,4
346,1384,442,5,5,4,12
347,1385,443,9,1,16,3
347,1386,443,2,3,15,0
347,1387,443,3,2,8,19
347,1388,443,8,4,18,13
348,1389,444,9,11,11,20
348,1390,444,0,18,9,14
348,1391,444,6,20,2,16
348,1392,444,9,19,7,7
349,1393,445,1,1,17,11
349,1394,445,9,20,17,12
349,1395,445,20,6,6,7
349,1396,445,2,15,17,9
350,1397,446,9,0,3,18
350,1398,446,15,18,6,9
350,1399,446,5,16,13,17
350,1400,446,13,6,20,18
351,1401,447,17,10,10,8
351,1402,447,16,17,5,3
351,1403,447,16,5,13,11
351,1404,447,11,16,17,14
352,1405,448,18,14,6,19
352,1406,448,8,3,2,10
352,1407,448,15,14,12,16
352,1408,448,20,10,17,20
353,1409,451,19,1,17,4
353,1410,451,9,1,11,10
353,1411,451,7,17,20,9
353,1412,451,4,17,8,5
354,1413,452,15,14,20,7
354,1414,452,19,20,2,20
354,1415,452,0,8,0,2
354,1416,452,2,17,19,18
355,1417,453,4,15,15,16
355,1418,453,19,5,8,11
355,1419,453,20,14,20,10
355,1420,453,16,9,12,19
356,1421,454,13,17,7,17
356,1422,454,9,11,10,9
356,1423,454,19,6,6,3
356,1424,454,11,18,9,11
357,1425,455,13,11,17,11
357,1426,455,5,12,11,9
357,1427,455,6,17,15,9
357,1428,455,16,7,17,15
358,1429,456,19,0,8,15
358,1430,456,0,3,19,2
358,1431,456,2,7,4,4
358,1432,456,3,11,10,2
359,1433,457,12,16,20,4
359,1434,457,5,4,13,20
359,1435,457,12,3,18,11
359,1436,457,15,18,7,13
360,1437,458,18,6,0,16
360,1438,458,13,1,11,1
360,1439,458,6,18,6,8
360,1440,458,5,3,3,15
361,1441,461,0,5,7,12
361,1442,461,18,0,15,4
361,1443,461,0,0,2,1
361,1444,461,0,9,19,18
362,1445,462,17,14,6,18
362,1446,462,6,18,10,11
362,1447,462,14,8,19,19
362,1448,462,5,0,18,7
363,1449,463,1,10,3,15
363,1450,463,14,5,1,6
363,1451,463,4,15,5,10
363,1452,463,16,7,2,11
364,1453,464,15,5,10,16
364,1454,464,6,5,6,4
364,1455,464,12,10,7,1
364,1456,464,15,13,11,14
365,1457,465,12,14,11,18
365,1458,465,6,1,18,8
365,1459,465,11,20,14,8
365,1460,465,12,15,10,16
366,1461,466,9,7,5,16
366,1462,466,0,11,17,4
366,1463,466,4,13,2,20
366,1464,466,4,3,19,1
367,1465,467,2,1,17,17
367,1466,467,1,14,9,8
367,1467,467,13,1,10,19
367,1468,467,12,12,12,13
368,1469,468,0,14,8,17
368,1470,468,7,13,3,15
368,1471,468,19,13,14,7
368,1472,468,20,9,5,5
369,1473,471,10,3,18,13
369,1474,471,9,16,7,18
369,1475,471,7,1,8,4
369,1476,471,13,8,1,6
370,1477,472,17,7,14,16
370,1478,472,7,5,7,15
370,1479,472,6,7,0,18
370,1480,472,1,5,2,15
371,1481,473,10,19,12,15
371,1482,473,6,3,11,14
371,1483,473,4,13,20,14
371,1484,473,18,2,17,12
372,1485,474,11,17,14,20
372,1486,474,11,0,20,4
372,1487,474,20,14,10,10
372,1488,474,11,17,9,0
373,1489,475,14,12,8,7
373,1490,475,7,9,9,19
373,1491,475,19,11,11,18
373,1492,475,11,15,13,2
374,1493,476,14,13,18,19
374,1494,476,7,7,17,0
374,1495,476,12,18,13,0
374,1496,476,2,5,8,10
375,1497,477,4,9,19,4
375,1498,477,20,19,12,20
375,1499,477,19,9,13,11
375,1500,477,6,9,7,1
376,1501,478,3,18,8,18
376,1502,478,20,12,9,8
376,1503,478,3,1,9,12
376,1504,478,20,5,10,4
377,1505,481,11,14,16,14
377,1506,481,8,11,4,1
377,1507,481,0,2,18,5
377,1508,481,2,18,3,5
378,1509,482,2,0,19,8
378,1510,482,9,15,7,15
378,1511,482,3,12,14,20
378,1512,482,6,2,9,10
379,1513,483,4,15,3,14
379,1514,483,13,20,11,10
379,1515,483,16,12,1,7
379,1516,483,3,14,0,4
380,1517,484,5,8,6,6
380,1518,484,7,18,5,6
380,1519,484,12,6,19,15
380,1520,484,9,19,18,1
381,1521,485,14,0,0,15
381,1522,485,1,16,2,6
381,1523,485,9,19,3,6
381,1524,485,8,17,6,20
382,1525,486,18,13,16,6
382,1526,486,13,0,13,9
382,1527,486,3,2,12,1
382,1528,486,12,10,5,17
383,1529,487,9,19,2,0
383,1530,487,11,13,7,20
383,1531,487,20,20,16,11
383,1532,487,3,6,6,15
384,1533,488,9,8,17,2
384,1534,488,5,0,16,0
384,1535,488,0,0,19,4
384,1536,488,4,7,19,16
385,1537,491,12,18,20,12
385,1538,491,4,17,8,2
385,1539,491,14,10,17,4
385,1540,491,11,8,6,4
386,1541,492,4,5,18,8
386,1542,492,11,9,15,15
386,1543,492,2,18,3,17
386,1544,492,20,3,6,20
387,1545,493,1,15,8,14
387,1546,493,12,2,13,20
387,1547,493,0,5,13,16
387,1548,493,4,10,19,13
388,1549,494,6,20,1,3
388,1550,494,6,10,17,2
388,1551,494,10,8,11,1
388,1552,494,2,3,3,11
389,1553,495,9,3,9,6
389,1554,495,20,15,10,9
389,1555,495,9,14,19,4
389,1556,495,11,5,5,10
390,1557,496,15,9,2,15
390,1558,496,20,12,9,0
390,1559,496,13,3,5,8
390,1560,496,15,18,8,1
391,1561,497,9,18,10,5
391,1562,497,7,16,13,19
391,1563,497,9,5,15,0
391,1564,497,17,1,5,14
392,1565,498,18,16,2,20
392,1566,498,15,10,13,16
392,1567,498,9,17,1,8
392,1568,498,9,1,20,13
393,1569,501,9,5,20,3
393,1570,501,2,4,14,17
393,1571,501,19,9,20,6
393,1572,501,4,11,15,17
394,1573,502,13,20,20,15
394,1574,502,4,20,2,9
394,1575,502,6,15,17,4
394,1576,502,17,17,7,5
395,1577,503,3,12,10,13
395,1578,503,0,17,1,14
395,1579,503,10,4,13,5
395,1580,503,18,3,6,0
396,1581,504,2,15,2,1
396,1582,504,4,19,7,18
396,1583,504,20,3,0,11
396,1584,504,12,0,3,4
397,1585,505,10,20,5,9
397,1586,505,4,20,17,5
397,1587,505,3,10,19,13
397,1588,505,20,18,13,9
398,1589,506,15,1,8,13
398,1590,506,12,20,17,0
398,1591,506,17,9,12,7
398,1592,506,17,1,16,0
399,1593,507,11,16,14,18
399,1594,507,12,1,15,2
399,1595,507,13,12,15,19
399,1596,507,9,10,5,12
400,1597,508,7,9,17,0
400,1598,508,14,2,7,18
400,1599,508,9,7,12,19
400,1600,508,14,16,16,10
401,1601,511,20,2,18,13
401,1602,511,14,8,3,16
401,1603,511,1,1,12,10
401,1604,511,12,1,13,19
402,1605,512,8,17,17,0
402,1606,512,4,9,7,19
402,1607,512,12,3,9,20
402,1608,512,11,14,16,1
403,1609,513,20,12,18,5
403,1610,513,3,5,14,13
403,1611,513,3,9,0,11
403,1612,513,10,16,1,9
404,1613,514,18,8,15,19
404,1614,514,0,17,12,1
404,1615,514,19,20,0,8
404,1616,514,14,7,20,1
405,1617,515,9,17,13,7
405,1618,515,9,19,15,4
405,1619,515,20,3,15,5
405,1620,515,9,3,17,17
406,1621,516,15,18,3,4
406,1622,516,2,20,2,20
406,1623,516,9,8,6,4
406,1624,516,15,3,19,6
407,1625,517,20,14,16,2
407,1626,517,17,3,3,14
407,1627,517,3,4,4,17
407,1628,517,1,18,2,18
408,1629,518,20,5,2,7
408,1630,518,12,20,10,12
408,1631,518,4,13,18,12
408,1632,518,6,9,15,16
409,1633,521,10,15,6,15
409,1634,521,10,10,12,6
409,1635,521,14,2,10,5
409,1636,521,7,6,14,3
410,1637,522,14,2,18,2
410,1638,522,4,10,10,19
410,1639,522,4,14,18,10
410,1640,522,3,6,13,10
411,1641,523,20,8,2,9
411,1642,523,13,8,17,19
411,1643,523,7,2,18,10
411,1644,523,1,11,16,13
412,1645,524,7,11,5,2
412,1646,524,6,4,5,1
412,1647,524,8,12,11,9
412,1648,524,14,0,19,10
413,1649,525,4,17,8,8
413,1650,525,9,5,9,6
413,1651,525,7,9,2,20
413,1652,525,7,15,18,8
414,1653,526,9,20,19,5
414,1654,526,13,5,18,3
414,1655,526,3,18,15,13
414,1656,526,0,16,3,10
415,1657,527,1,9,5,3
415,1658,527,5,18,4,6
415,1659,527,8,8,16,4
415,1660,527,20,2,19,6
416,1661,528,4,18,11,1
416,1662,528,15,13,13,17
416,1663,528,9,11,3,5
416,1664,528,1,4,12,11
417,1665,531,4,8,15,6
417,1666,531,7,9,6,17
417,1667,531,17,19,4,3
417,1668,531,3,13,1,5
418,1669,532,13,16,7,7
418,1670,532,7,10,14,10
418,1671,532,6,1,18,16
418,1672,532,15,18,20,13
419,1673,533,13,4,7,19
419,1674,533,3,18,1,3
419,1675,533,0,7,11,18
419,1676,533,6,8,7,14
420,1677,534,7,2,14,8
420,1678,534,10,17,18,20
420,1679,534,6,11,0,17
420,1680,534,13,5,18,7
421,1681,535,6,7,8,5
421,1682,535,2,13,5,8
421,1683,535,9,3,14,9
421,1684,535,14,14,12,19
422,1685,536,15,15,9,20
422,1686,536,3,10,19,15
422,1687,536,18,11,11,6
422,1688,536,16,16,13,17
423,1689,537,17,15,15,9
423,1690,537,1,3,11,10
423,1691,537,12,16,10,12
423,1692,537,12,4,0,6
424,1693,538,19,11,11,8
424,1694,538,12,18,8,10
424,1695,538,18,16,17,10
424,1696,538,6,12,3,12
425,1697,541,19,0,19,12
425,1698,541,18,0,4,6
425,1699,541,8,2,8,17
425,1700,541,4,8,0,14
426,1701,542,0,0,15,0
426,1702,542,12,9,17,0
426,1703,542,7,1,9,9
426,1704,542,13,9,12,17
427,1705,543,1,20,2,20
427,1706,543,16,17,20,12
427,1707,543,2,19,12,19
427,1708,543,14,16,3,19
428,1709,544,14,14,10,9
428,1710,544,19,14,16,8
428,1711,544,6,12,7,4
428,1712,544,20,18,10,13
429,1713,545,15,7,1,6
429,1714,545,15,2,1,16
429,1715,545,1,15,9,10
429,1716,545,4,13,8,16
430,1717,546,13,2,13,16
430,1718,546,2,7,20,7
430,1719,546,19,4,8,18
430,1720,546,2,6,1,2
431,1721,547,17,8,6,16
431,1722,547,4,7,19,3
431,1723,547,0,13,20,14
431,1724,547,6,17,5,11
432,1725,548,9,11,6,16
432,1726,548,9,0,0,11
432,1727,548,19,1,4,18
432,1728,548,2,18,1,18
433,1729,551,9,13,16,11
433,1730,551,11,3,5,14
433,1731,551,14,0,18,5
433,1732,551,8,20,5,3
434,1733,552,7,3,2,17
434,1734,552,2,1,11,6
434,1735,552,8,16,4,10
434,1736,552,13,15,19,3
435,1737,553,2,0,11,20
435,1738,553,4,18,16,16
435,1739,553,12,4,10,0
435,1740,553,3,6,4,17
436,1741,554,8,4,17,12
436,1742,554,8,9,2,7
436,1743,554,14,3,4,7
436,1744,554,20,9,13,15
437,1745,555,0,8,7,15
437,1746,555,17,7,8,20
437,1747,555,20,12,15,18
437,1748,555,19,14,7,8
438,1749,556,2,7,13,10
438,1750,556,18,6,12,11
438,1751,556,5,14,7,6
438,1752,556,14,18,20,15
439,1753,557,1,10,1,7
439,1754,557,10,3,8,4
439,1755,557,7,4,5,9
439,1756,557,11,17,6,9
440,1757,558,1,3,0,8
440,1758,558,16,8,15,8
440,1759,558,15,0,0,10
440,1760,558,17,17,17,4
441,1761,561,5,16,1,16
441,1762,561,12,13,0,3
441,1763,561,15,16,11,9
441,1764,561,4,6,18,8
442,1765,562,13,2,2,0
442,1766,562,14,2,17,20
442,1767,562,6,14,11,11
442,1768,562,7,3,0,7
443,1769,563,10,11,11,1
443,1770,563,10,1,10,20
443,1771,563,3,2,17,16
443,1772,563,2,8,8,16
444,1773,564,1,0,17,7
444,1774,564,11,3,4,19
444,1775,564,7,6,0,10
444,1776,564,17,3,13,8
445,1777,565,13,18,14,20
445,1778,565,3,7,5,17
445,1779,565,20,10,19,13
445,1780,565,12,9,5,8
446,1781,566,17,1,20,13
446,1782,566,16,19,20,4
446,1783,566,17,8,7,18
446,1784,566,4,0,6,10
447,1785,567,2,18,8,20
447,1786,567,18,13,18,3
447,1787,567,18,3,20,17
447,1788,567,20,15,20,1
448,1789,568,8,19,10,1
448,1790,568,18,10,3,0
448,1791,568,10,20,4,19
448,1792,568,4,0,12,13
449,1793,571,8,8,1,2
449,1794,571,12,8,1,19
449,1795,571,1,10,2,7
449,1796,571,19,11,12,10
450,1797,572,4,19,16,1
450,1798,572,15,4,4,17
450,1799,572,17,18,17,12
450,1800,572,19,19,6,18
451,1801,573,14,18,19,3
451,1802,573,15,8,20,15
451,1803,573,0,13,6,17
451,1804,573,13,0,7,3
452,1805,574,2,6,20,13
452,1806,574,17,18,12,7
452,1807,574,7,17,0,14
452,1808,574,17,18,12,7
453,1809,575,15,18,5,16
453,1810,575,16,5,18,15
453,1811,575,4,13,13,12
453,1812,575,12,0,15,6
454,1813,576,5,18,16,7
454,1814,576,4,19,9,5
454,1815,576,19,8,2,14
454,1816,576,8,20,12,0
455,1817,577,7,11,13,9
455,1818,577,16,2,5,7
455,1819,577,9,7,11,19
455,1820,577,5,14,6,4
456,1821,578,15,5,6,12
456,1822,578,17,10,11,14
456,1823,578,12,13,10,19
456,1824,578,5,12,13,12
457,1825,581,1,0,11,0
457,1826,581,15,17,20,13
457,1827,581,15,5,10,14
457,1828,581,0,13,5,15
458,1829,582,14,15,2,14
458,1830,582,13,20,12,4
458,1831,582,4,2,6,0
458,1832,582,7,12,4,14
459,1833,583,11,20,2,20
459,1834,583,3,5,8,6
459,1835,583,10,19,5,11
459,1836,583,9,20,4,7
460,1837,584,12,16,5,9
460,1838,584,2,5,19,13
460,1839,584,20,18,13,17
460,1840,584,0,1,19,15
461,1841,585,1,16,6,17
461,1842,585,17,14,10,16
461,1843,585,19,14,5,10
461,1844,585,19,0,1,18
462,1845,586,5,8,20,3
462,1846,586,0,7,12,11
462,1847,586,4,5,12,5
462,1848,586,20,4,3,2
463,1849,587,7,2,5,20
463,1850,587,10,6,1,12
463,1851,587,4,17,17,5
463,1852,587,11,12,2,3
464,1853,588,8,13,4,17
464,1854,588,14,18,10,19
464,1855,588,4,5,17,6
464,1856,588,15,1,2,8
465,1857,591,1,9,8,20
465,1858,591,12,13,0,18
465,1859,591,13,19,10,8
465,1860,591,16,8,17,14
466,1861,592,12,5,3,3
466,1862,592,20,11,18,1
466,1863,592,1,11,8,1
466,1864,592,0,7,3,13
467,1865,593,3,8,1,8
467,1866,593,0,0,18,10
467,1867,593,19,15,13,12
467,1868,593,18,10,15,9
468,1869,594,9,5,0,1
468,1870,594,7,6,2,13
468,1871,594,10,4,3,20
468,1872,594,10,20,2,16
469,1873,595,8,3,18,10
469,1874,595,9,14,15,5
469,1875,595,20,17,2,16
469,1876,595,7,19,18,15
470,1877,596,11,18,19,10
470,1878,596,14,5,4,14
470,1879,596,0,13,10,14
470,1880,596,0,20,11,16
471,1881,597,2,17,5,12
471,1882,597,6,3,14,17
471,1883,597,0,9,0,11
471,1884,597,10,20,9,15
472,1885,598,13,2,16,10
472,1886,598,12,20,18,1
472,1887,598,15,10,19,11
472,1888,598,13,2,3,10
473,1889,601,10,9,8,9
473,1890,601,8,12,3,1
473,1891,601,9,10,0,2
473,1892,601,14,5,17,13
474,1893,602,9,1,3,4
474,1894,602,14,5,1,9
474,1895,602,0,19,7,15
474,1896,602,7,13,20,14
475,1897,603,13,10,11,11
475,1898,603,3,7,4,14
475,1899,603,18,4,11,18
475,1900,603,14,14,13,3
476,1901,604,15,9,11,18
476,1902,604,15,16,14,17
476,1903,604,17,20,5,7
476,1904,604,19,9,18,8
477,1905,605,12,7,11,12
477,1906,605,6,11,9,14
477,1907,605,2,10,3,2
477,1908,605,18,12,20,13
478,1909,606,7,19,19,3
478,1910,606,1,6,8,6
478,1911,606,3,8,2,18
478,1912,606,17,16,14,4
479,1913,607,4,20,15,18
479,1914,607,20,10,13,12
479,1915,607,11,18,20,10
479,1916,607,3,20,16,6
480,1917,608,11,3,9,17
480,1918,608,6,2,6,11
480,1919,608,15,4,2,12
480,1920,608,6,15,3,14
