studentExamsID,firstQuarterAverage,secondQuarterAverage,thirdQuarterAverage,fourthQuarterAverage,overAllAverage,passCondition
464,86.25,78.58333,70.91667,60.5,74.0625,FAIL
465,58.5,54.91667,51.41667,89.66667,63.6250025,FAIL
466,49.58333,79.16667,70.66667,59.16667,64.645835,FAIL
467,64.66667,78.91667,83.75,72.41667,74.9375025,FAIL
468,78.33333,55.41667,59.08333,75.16667,67,FAIL
469,67,70.58333,66.58333,76.83333,70.2499975,FAIL
470,56.91667,82,85.66667,80.16667,76.1875025,PASS
471,73.83333,70.91667,68.33333,91.08333,76.041665,PASS
472,58.58333,71.16667,66,60,63.9375,FAIL
473,71.58333,51.66667,63,60.91667,61.7916675,FAIL
474,47.5,86.83333,74.41667,53.16667,65.4791675,FAIL
475,60,83.41667,63.08333,84.83333,72.8333325,FAIL
476,88.5,80.16667,74.66667,92.5,83.958335,PASS
477,89.5,86,76.08333,63.58333,78.791665,PASS
478,79,80.25,88.08333,75.75,80.7708325,PASS
479,69.5,81,77.33333,67.5,73.8333325,FAIL
480,65.5,70,47.66667,86.83333,67.5,FAIL
481,47.58333,57.25,54.5,62.58333,55.479165,FAIL
482,86.83333,68.66667,70.91667,83.5,77.4791675,PASS
483,76.58333,57.83333,61.16667,61.16667,64.1875,FAIL
484,48.5,73,74.16667,52.83333,62.125,FAIL
485,69.41667,86.25,71.16667,67.83333,73.6666675,FAIL
486,61.66667,80.5,71.83333,87.16667,75.2916675,PASS
487,61.5,76.25,75,74.25,71.75,FAIL
488,68.91667,76.08333,54.5,60.66667,65.0416675,FAIL
489,75.91667,84.75,88.33333,50.83333,74.9583325,FAIL
490,77.75,71.25,85.58333,62.5,74.2708325,FAIL
491,85.08333,86.25,74.08333,78.83333,81.0624975,PASS
492,58.5,70,80.16667,56.5,66.2916675,FAIL
493,79.5,58.33333,65.75,61.41667,66.25,FAIL
494,60.08333,91.83333,47.83333,64.91667,66.166665,FAIL
495,65,75.5,63.16667,88.58333,73.0625,FAIL
496,53.5,61.83333,80.5,89.25,71.2708325,FAIL
497,68.33333,90.25,83.83333,81.25,80.916665,PASS
498,87.25,63.66667,53.41667,58,65.583335,FAIL
499,89.41667,70.91667,65.41667,82.41667,77.04167,PASS
500,66.83333,60.75,85.33333,62.41667,68.8333325,FAIL
501,64.16667,55.16667,73.08333,79.08333,67.875,FAIL
502,82.41667,82.5,78.41667,65.25,77.145835,PASS
503,83.91667,65.91667,52.58333,87.33333,72.4375,FAIL
504,82.66667,57.08333,67.25,74.66667,70.4166675,FAIL
505,63.5,81.83333,69.75,88.25,75.8333325,PASS
506,55.58333,76,63.83333,55.66667,62.7708325,FAIL
507,65.66667,86.91667,55.91667,86.58333,73.770835,FAIL
508,73,64.33333,67.91667,82.41667,71.9166675,FAIL
509,58.25,72.33333,57.75,61.25,62.3958325,FAIL
510,82.16667,72.08333,73.91667,51.83333,70,FAIL
511,77.41667,66,51.08333,57.16667,62.9166675,FAIL
512,88.5,54.16667,47.16667,77.83333,66.9166675,FAIL
513,65.16667,70.16667,58.83333,88.91667,70.770835,FAIL
514,59.91667,53.91667,89.66667,82,71.3750025,FAIL
515,55.75,66.75,88.83333,55.58333,66.729165,FAIL
516,91.25,85.41667,66.5,53.66667,74.208335,FAIL
517,68.33333,62.58333,72.58333,55.16667,64.666665,FAIL
518,80.66667,70.83333,72.33333,61.58333,71.354165,FAIL
519,60.16667,58.08333,55.16667,53.16667,56.645835,FAIL
520,85.08333,68.25,64.75,81.08333,74.791665,FAIL
521,61.08333,90.33333,78.16667,80.16667,77.4375,PASS
522,62.66667,61.33333,62.08333,71.25,64.3333325,FAIL
523,66.33333,53.75,72.66667,87.58333,70.0833325,FAIL
524,63.66667,84.33333,52.33333,77.75,69.5208325,FAIL
525,55.75,80.58333,66.66667,57.83333,65.2083325,FAIL
526,76.33333,77.66667,68.83333,88.41667,77.8125,PASS
527,82.75,56.83333,83.83333,80.83333,76.0624975,PASS
528,47.75,48,78.58333,78.16667,63.125,FAIL
529,89.58333,66.25,77.08333,78.25,77.791665,PASS
530,67.25,61.16667,60.91667,87.5,69.208335,FAIL
531,77,87.75,46,58.75,67.375,FAIL
532,72.33333,49.16667,77.25,86.16667,71.2291675,FAIL
533,79.5,83.25,67.08333,80.91667,77.6875,PASS
534,51.83333,91.66667,73.66667,57.16667,68.583335,FAIL
535,90.16667,72.75,50.25,62.25,68.8541675,FAIL
536,62.5,59.25,52.83333,85.83333,65.104165,FAIL
537,67.91667,60.66667,93.08333,73.75,73.8541675,FAIL
538,90.16667,72,94,51,76.7916675,PASS
539,77.08333,58.83333,88.5,81.66667,76.5208325,PASS
540,53.66667,74.75,53.58333,84.83333,66.7083325,FAIL
541,60.25,54.16667,60,50.33333,56.1875,FAIL
542,66.58333,60.5,89.41667,53.91667,67.6041675,FAIL
543,65,57.5,81.91667,66.75,67.7916675,FAIL
544,88.25,51.08333,80.25,62.66667,70.5625,FAIL
545,60.58333,60.58333,74,80.66667,68.9583325,FAIL
546,52,55.08333,50.5,74.66667,58.0625,FAIL
547,70.83333,58.75,54.91667,59.58333,61.0208325,FAIL
548,55.91667,55.91667,73.58333,66.75,63.0416675,FAIL
549,87.25,73.25,48.58333,50.83333,64.979165,FAIL
550,61.41667,85.41667,69.66667,58.25,68.6875025,FAIL
551,67.91667,76.41667,55.08333,74.75,68.5416675,FAIL
552,50.33333,73.25,55.5,68.41667,61.875,FAIL
553,75.5,67.16667,50.33333,67.66667,65.1666675,FAIL
554,59.5,71.16667,78.91667,49.91667,64.8750025,FAIL
555,60.91667,50.83333,69.16667,86.83333,66.9375,FAIL
556,63.25,90.5,66.5,65.08333,71.3333325,FAIL
557,51.75,70.25,58.41667,52,58.1041675,FAIL
558,72.91667,64.75,81.16667,62.66667,70.3750025,FAIL
559,57.16667,57.33333,89.08333,88.58333,73.041665,FAIL
560,45.25,84.91667,58.58333,65.5,63.5625,FAIL
561,53.58333,98,65.75,61,69.5833325,FAIL
562,51.33333,67.5,86.83333,57.16667,65.7083325,FAIL
563,60.41667,61.08333,78.75,62.08333,65.5833325,FAIL
564,87.08333,64.25,88.91667,65.41667,76.4166675,PASS
565,64,59.58333,54.83333,71.5,62.479165,FAIL
566,77.08333,75,72.5,53.25,69.4583325,FAIL
567,45.66667,59.91667,95.75,55.16667,64.1250025,FAIL
568,57.91667,57.25,53.66667,81.66667,62.6250025,FAIL
569,78.16667,83.91667,64,60.83333,71.7291675,FAIL
570,71.58333,94.16667,65.41667,65.91667,74.270835,FAIL
571,72.83333,68.75,81.33333,64,71.729165,FAIL
572,76.66667,59.08333,69.75,78.83333,71.0833325,FAIL
573,83.75,83.75,72.25,51.25,72.75,FAIL
574,86.33333,63.75,62.83333,70.25,70.791665,FAIL
575,66.25,58.41667,85.83333,64.33333,68.7083325,FAIL
576,46.58333,57.5,87,67.16667,64.5625,FAIL
577,83.75,85.16667,78.41667,74.5,80.458335,PASS
578,76.16667,88.41667,79.25,61.91667,76.4375025,PASS
579,80.91667,83.08333,84.66667,83.08333,82.9375,PASS
580,60.25,66.08333,62.41667,64.91667,63.4166675,FAIL
581,52.33333,72.5,65.08333,80.16667,67.5208325,FAIL
582,60.75,80.5,69.08333,74.75,71.2708325,FAIL
583,65.16667,52.08333,58.75,63.41667,59.8541675,FAIL
584,87.25,63.08333,85.25,89.58333,81.291665,PASS
585,55.5,64.25,85.75,77.16667,70.6666675,FAIL
586,65.08333,61.83333,53.33333,56.83333,59.27083,FAIL
587,84.16667,67.25,90.08333,64.83333,76.5833325,PASS
588,51.16667,89.08333,83.66667,74.41667,74.583335,FAIL
589,55.08333,64.08333,61.5,63.83333,61.1249975,FAIL
590,50.08333,91.41667,77.83333,70.5,72.4583325,FAIL
591,85.66667,48.58333,67.66667,89.25,72.7916675,FAIL
592,69.58333,80.33333,63.91667,56.16667,67.5,FAIL
593,66.16667,67.58333,51.75,56.5,60.5,FAIL
594,51.16667,55.33333,69.16667,53.83333,57.375,FAIL
595,72.66667,82.25,72,46,68.2291675,FAIL
596,72.08333,51.25,53.58333,73.16667,62.5208325,FAIL
597,82.66667,59.33333,62,66.41667,67.6041675,FAIL
598,64.5,67.75,66.08333,65.83333,66.041665,FAIL
599,61.58333,84,53.08333,54.08333,63.1874975,FAIL
600,75,81.66667,82.25,64.08333,75.75,PASS
601,57.16667,58.33333,53.25,84.58333,63.3333325,FAIL
602,77.5,62.75,65.58333,70.75,69.1458325,FAIL
603,76.5,71.5,64.83333,83.91667,74.1875,FAIL
604,81.16667,81,59.08333,72.75,73.5,FAIL
605,61.91667,47.75,62.66667,78.66667,62.7500025,FAIL
606,68.75,73.5,81.25,69.83333,73.3333325,FAIL
607,83.08333,84.75,64,51.58333,70.854165,FAIL
608,77.33333,52.83333,60.25,54.25,61.166665,FAIL
609,78.58333,77.91667,57.16667,83.16667,74.208335,FAIL
610,73.66667,85.25,68.5,48.25,68.9166675,FAIL
611,57.75,65.58333,53.5,56.83333,58.416665,FAIL
612,53.08333,93.25,75.08333,79.25,75.166665,PASS
613,68.41667,71.5,64.5,49.58333,63.5,FAIL
614,82.16667,59.66667,55.75,66.08333,65.9166675,FAIL
615,80.33333,83.41667,53.83333,59,69.1458325,FAIL
616,67,56.33333,70.66667,69,65.75,FAIL
617,64.91667,62,76.16667,85.91667,72.2500025,FAIL
618,69.5,69.75,75.58333,63.16667,69.5,FAIL
619,63.91667,67,81.66667,70.75,70.833335,FAIL
620,82.75,69.83333,52.66667,79,71.0625,FAIL
621,84.33333,73.33333,86.33333,80.91667,81.229165,PASS
622,87.33333,83.83333,70.25,73.91667,78.8333325,PASS
623,92.75,49.25,49.58333,72.08333,65.916665,FAIL
624,51.66667,83.75,72.66667,81.08333,72.2916675,FAIL
625,80.5,52.08333,84.83333,59.16667,69.1458325,FAIL
626,77.25,89.41667,76.83333,60.16667,75.9166675,PASS
627,54.91667,72.08333,60.08333,65.5,63.1458325,FAIL
628,66.5,87.25,90.66667,56,75.1041675,PASS
629,50.25,51.75,51.58333,73.91667,56.875,FAIL
630,52.5,79.33333,65.08333,64.58333,65.3749975,FAIL
631,73.58333,76,75.91667,81.58333,76.7708325,PASS
632,79.16667,87.41667,74,75.91667,79.1250025,PASS
633,54.75,75.25,50.83333,79.75,65.1458325,FAIL
634,76,70,91.5,81.91667,79.8541675,PASS
635,69.91667,85.91667,82.66667,68.58333,76.770835,PASS
636,53,70.5,72.33333,66.58333,65.604165,FAIL
637,61.58333,73.16667,78.16667,73.25,71.5416675,FAIL
638,76.83333,83.91667,58.75,73.58333,73.2708325,FAIL
639,56.83333,60.5,72.16667,73.58333,65.7708325,FAIL
640,51.33333,84,82.66667,64.5,70.625,FAIL
641,71.25,72.5,65,85.83333,73.6458325,FAIL
642,53,50.16667,84.5,63.66667,62.833335,FAIL
643,79.58333,73.33333,76.16667,86.16667,78.8125,PASS
644,68.58333,54.08333,89.08333,72.33333,71.02083,FAIL
645,57.75,58.33333,50.91667,73.66667,60.1666675,FAIL
646,69.91667,72.83333,57.83333,69.08333,67.416665,FAIL
647,84.75,69.33333,75.08333,85.83333,78.7499975,PASS
648,64.16667,89.25,80.25,53.58333,71.8125,FAIL
649,86.66667,55.41667,49.25,66.41667,64.4375025,FAIL
650,45.83333,74.5,77.66667,82.08333,70.0208325,FAIL
651,80.58333,85.16667,50.33333,50.08333,66.541665,FAIL
652,80.58333,87.75,65.58333,52.58333,71.6249975,FAIL
653,77.16667,65.08333,85.75,84.83333,78.2083325,PASS
654,51.75,69.75,86.75,58.16667,66.6041675,FAIL
655,84,88.5,64.66667,59.25,74.1041675,FAIL
656,92.25,85.75,57.91667,62,74.4791675,FAIL
657,68.91667,51.75,68.58333,83.5,68.1875,FAIL
658,73.33333,81.5,76.91667,75.5,76.8125,PASS
659,78.41667,89.25,73.75,87.66667,82.270835,PASS
660,86.08333,79.58333,69.58333,85.58333,80.20833,PASS
661,78.83333,87.66667,78.41667,82.83333,81.9375,PASS
662,65.58333,77.83333,86.91667,69,74.8333325,FAIL
663,56.83333,76.75,76.75,59.08333,67.354165,FAIL
664,63.16667,48.08333,50.83333,80.66667,60.6875,FAIL
665,76.08333,83.58333,60.91667,77.08333,74.416665,FAIL
666,66,69.91667,85.5,88.75,77.5416675,PASS
667,75.75,87.83333,73.75,64.83333,75.541665,PASS
668,67.75,60.25,67.25,64.5,64.9375,FAIL
669,51.58333,49.25,80.25,93.5,68.6458325,FAIL
670,56.33333,77.33333,90.08333,85.83333,77.39583,PASS
671,83.91667,86,58,69,74.2291675,FAIL
672,77.66667,72.83333,80.5,78.41667,77.3541675,PASS
673,88.16667,87,75.16667,89.5,84.958335,PASS
674,66.91667,71.83333,47.41667,84.33333,67.625,FAIL
675,84.75,71.41667,81.16667,46.75,71.020835,FAIL
676,72.75,87.25,54.58333,56.08333,67.666665,FAIL
677,72.08333,57.25,62.16667,81.25,68.1875,FAIL
678,82,93.16667,61.75,78.25,78.7916675,PASS
679,92,59.16667,82.58333,62.41667,74.0416675,FAIL
680,71.08333,66.08333,70.08333,46.5,63.4374975,FAIL
681,49.08333,72.75,94.25,69.66667,71.4375,FAIL
682,80.66667,80.91667,75.91667,76.33333,78.458335,PASS
683,68,65.91667,61.33333,65.66667,65.2291675,FAIL
684,64.66667,82.5,55.91667,55.25,64.583335,FAIL
685,65.91667,59.91667,52.66667,79.41667,64.47917,FAIL
686,79.33333,77.58333,56.41667,71.25,71.1458325,FAIL
687,58.5,86,87.33333,59.58333,72.854165,FAIL
688,87.75,75.66667,89.5,55.75,77.1666675,PASS
689,58.75,57.83333,74.33333,92.75,70.916665,FAIL
690,65.75,78.41667,57.08333,58.33333,64.8958325,FAIL
691,72,62.08333,67.5,76.41667,69.5,FAIL
692,50.25,82,88.58333,83.83333,76.166665,PASS
693,62.08333,71.25,90.16667,64.75,72.0625,FAIL
694,63.66667,65.16667,55.08333,56.41667,60.083335,FAIL
695,57.91667,71.5,65.75,60.91667,64.020835,FAIL
696,54,60.83333,70,78.58333,65.854165,FAIL
697,66.66667,61.83333,80.41667,76.41667,71.333335,FAIL
698,85.5,72.5,91.5,76.25,81.4375,PASS
699,58.08333,52.08333,60.33333,82.58333,63.27083,FAIL
700,84.41667,74.91667,48.58333,65.16667,68.270835,FAIL
701,79.75,75.33333,74.08333,88,79.291665,PASS
702,55.66667,66.58333,86.08333,71.08333,69.854165,FAIL
703,64.41667,59.16667,53.33333,61.41667,59.583335,FAIL
704,63.66667,64.41667,85.66667,69.25,70.7500025,FAIL
705,76.08333,84.83333,61.08333,68.33333,72.58333,FAIL
706,62.66667,83.25,80.5,84,77.6041675,PASS
707,74.16667,50.91667,68.25,61.91667,63.8125025,FAIL
708,70,53.75,62.91667,50.91667,59.395835,FAIL
709,79.08333,76.91667,48.66667,72.41667,69.270835,FAIL
710,83.83333,58.25,78.66667,63.16667,70.9791675,FAIL
711,81.25,65.33333,77.41667,52.5,69.125,FAIL
712,87,65.08333,74.25,76.33333,75.666665,PASS
713,65.91667,78.66667,86.33333,58.41667,72.333335,FAIL
714,55.75,74.91667,88.41667,77.58333,74.1666675,FAIL
715,78.41667,78.33333,63.25,75.5,73.875,FAIL
716,87.58333,79.25,73.66667,73.33333,78.4583325,PASS
717,53.91667,71.5,86.5,52.58333,66.125,FAIL
718,75,67.91667,92,46.5,70.3541675,FAIL
719,82.83333,87.83333,52.25,88.33333,77.8124975,PASS
720,88.66667,70.91667,92.25,65.75,79.395835,PASS
721,71.83333,80.58333,76.41667,79.08333,76.979165,PASS
722,86.25,84.58333,67.25,84,80.5208325,PASS
723,66.33333,52.66667,45,74.58333,59.6458325,FAIL
724,78.5,59.75,81,65.33333,71.1458325,FAIL
725,62.16667,82.16667,50.75,83.91667,69.7500025,FAIL
726,51.16667,54.58333,53.83333,63.16667,55.6875,FAIL
727,87.5,92.25,52.75,70.41667,75.7291675,PASS
728,67.16667,61.75,67.83333,69.25,66.5,FAIL
729,52.25,57.5,60.41667,73.33333,60.875,FAIL
730,65.33333,71.83333,89.08333,75.41667,75.416665,PASS
731,65.5,66.75,76.83333,60.58333,67.416665,FAIL
732,62.58333,56.16667,57.91667,68.58333,61.3125,FAIL
733,81.41667,54.91667,79.66667,50.25,66.5625025,FAIL
734,57.16667,67.08333,73.33333,56.83333,63.604165,FAIL
735,63.58333,71,58.75,52.91667,61.5625,FAIL
736,68.25,69.58333,71.25,74.41667,70.875,FAIL
737,70.5,57.58333,56.41667,67.41667,62.9791675,FAIL
738,69.41667,74.5,76.5,57,69.3541675,FAIL
739,78.33333,78.58333,86.25,78.75,80.479165,PASS
740,76.75,57.83333,85.5,60.91667,70.25,FAIL
741,90.91667,64,54.5,56.5,66.4791675,FAIL
742,59.5,84.25,52.91667,91,71.9166675,FAIL
743,82.08333,92.91667,56.91667,49.41667,70.333335,FAIL
744,67.08333,80.75,86.16667,60,73.5,FAIL
745,80.75,87.58333,70.41667,83,80.4375,PASS
746,48.66667,67.5,78.5,85.33333,70,FAIL
747,89,68.41667,80.33333,85.08333,80.7083325,PASS
748,58.91667,71.5,60.25,72,65.6666675,FAIL
749,72.66667,74.08333,85.91667,77.75,77.6041675,PASS
750,86.66667,89,56.16667,76.66667,77.1250025,PASS
751,63,72.08333,63.58333,85.25,70.979165,FAIL
752,86.58333,68,53.08333,71.08333,69.6874975,FAIL
753,82.25,47.5,49.41667,73.91667,63.270835,FAIL
754,71.5,68.08333,73.91667,76.16667,72.4166675,FAIL
755,56.58333,62.25,79.25,84.75,70.7083325,FAIL
756,55.66667,84.83333,59.91667,71.5,67.9791675,FAIL
757,89.5,54.41667,88.91667,73.16667,76.5000025,PASS
758,67.91667,75.33333,90.58333,91.75,81.3958325,PASS
759,58.83333,75.33333,53.25,54.75,60.541665,FAIL
760,67.58333,69,86.25,68.75,72.8958325,FAIL
761,80.83333,73.16667,60.91667,73.58333,72.125,FAIL
762,77,55,63.66667,88.08333,70.9375,FAIL
763,70.41667,82.25,64.91667,78.58333,74.0416675,FAIL
764,75.33333,62.58333,71.08333,73.66667,70.666665,FAIL
765,51.58333,56.5,85.91667,91.25,71.3125,FAIL
766,77.16667,88.5,64.33333,70.66667,75.1666675,PASS
767,52.91667,77.33333,90.83333,82.75,75.9583325,PASS
768,86.58333,69.75,89.16667,48.83333,73.5833325,FAIL
769,69.83333,76.5,89.66667,62.66667,74.6666675,FAIL
770,89.08333,74.08333,58.33333,70.75,73.0624975,FAIL
771,66.83333,91.5,89.75,60.16667,77.0625,PASS
772,55.25,50.33333,70.33333,68.25,61.041665,FAIL
773,73.5,61.58333,49.58333,50.58333,58.8124975,FAIL
774,82.16667,53,78.16667,51.08333,66.1041675,FAIL
775,67.58333,78.5,60.16667,87.08333,73.3333325,FAIL
776,65.83333,87.66667,56,96.75,76.5625,PASS
777,88.58333,63.58333,71.33333,68.75,73.0624975,FAIL
778,51.91667,60.5,70.16667,49.75,58.083335,FAIL
779,62.25,58.08333,70.83333,67.75,64.729165,FAIL
780,56.33333,75,88.33333,61.25,70.229165,FAIL
781,76.41667,79,59.58333,50.08333,66.2708325,FAIL
782,82.91667,66.83333,63.08333,54.75,66.8958325,FAIL
783,85,82.41667,78.83333,67.16667,78.3541675,PASS
784,89.75,84.83333,76.25,76.58333,81.854165,PASS
785,51.91667,87.75,75.83333,74.66667,72.5416675,FAIL
786,84.16667,86.08333,76.75,62.16667,77.2916675,PASS
787,54.83333,65.5,64.33333,63.75,62.104165,FAIL
788,71.75,74.08333,74.33333,60.66667,70.2083325,FAIL
789,73.5,85.75,73.83333,59.91667,73.25,FAIL
790,79.08333,87.25,60,65.25,72.8958325,FAIL
791,84.75,67,70.16667,78.5,75.1041675,PASS
792,84.41667,85.33333,65.16667,81.83333,79.1875,PASS
793,64.66667,89.33333,75.83333,87.41667,79.3125,PASS
794,58.5,75.5,85.25,77.08333,74.0833325,FAIL
795,83.25,60.41667,80.83333,76.75,75.3125,PASS
796,71.91667,55,66.5,49.33333,60.6875,FAIL
797,91.66667,59.08333,50.16667,52.16667,63.270835,FAIL
798,61.5,82.91667,70.41667,67.41667,70.5625025,FAIL
799,54,50,54.83333,87.5,61.5833325,FAIL
800,72.91667,61.66667,64.83333,65.83333,66.3125,FAIL
801,78,74.25,60,70.91667,70.7916675,FAIL
802,85,52.83333,77,79,73.4583325,FAIL
803,82.91667,81.16667,93.58333,56.91667,78.645835,PASS
804,86.08333,74.08333,89,88.58333,84.4374975,PASS
805,53.83333,72.66667,69.08333,63.66667,64.8125,FAIL
806,78.33333,70,73.33333,64.83333,71.6249975,FAIL
807,82.75,59.41667,63.41667,65.5,67.770835,FAIL
808,47.33333,61.16667,83.5,94.91667,71.7291675,FAIL
809,55.5,79.08333,64.25,80.16667,69.75,FAIL
810,80.91667,65.16667,67.58333,55.41667,67.270835,FAIL
811,73.08333,60.66667,69.08333,88.58333,72.854165,FAIL
812,69.25,66.75,88.25,86.58333,77.7083325,PASS
813,82.5,67.08333,81.75,50,70.3333325,FAIL
814,82.58333,81.75,71.08333,79.16667,78.6458325,PASS
815,87.16667,66.66667,63.33333,73.41667,72.645835,FAIL
816,60.91667,83.75,88.66667,64.91667,74.5625025,FAIL
817,83.33333,51.91667,82.41667,88.5,76.5416675,PASS
818,77.66667,61.91667,93.5,86,79.770835,PASS
819,75.58333,56.91667,55.41667,84,67.9791675,FAIL
820,82.66667,90.5,83.91667,62.16667,79.8125025,PASS
821,63.58333,58.41667,70.91667,79.91667,68.208335,FAIL
822,73.41667,88.5,71.08333,77.5,77.625,PASS
823,64.58333,65.75,84.58333,66.83333,70.4374975,FAIL
824,47.25,60.5,88.41667,47.75,60.9791675,FAIL
825,58.08333,83.91667,66.33333,78.08333,71.604165,FAIL
826,82.08333,58.75,86.5,61.58333,72.229165,FAIL
827,65.16667,62,50.58333,57.33333,58.7708325,FAIL
828,81.41667,61,81.16667,75.33333,74.7291675,FAIL
829,57.5,88.66667,69.41667,92.33333,76.9791675,PASS
830,75.41667,84.58333,51.16667,91.5,75.6666675,PASS
831,48.91667,60.25,81.5,80.58333,67.8125,FAIL
832,58.16667,82.08333,48.08333,51,59.8333325,FAIL
833,82.25,61.91667,79.58333,84.25,77,PASS
834,68.41667,69.5,63.41667,79.91667,70.3125025,FAIL
835,68.16667,61,91.08333,55.91667,69.0416675,FAIL
836,61.16667,86.66667,76.16667,51.83333,68.958335,FAIL
837,61.08333,51.33333,88.08333,69.75,67.5624975,FAIL
838,66.25,76.58333,56.66667,83.25,70.6875,FAIL
839,65.75,70.75,65.91667,72.16667,68.645835,FAIL
840,86.66667,77.33333,57.41667,69.41667,72.708335,FAIL
841,84.66667,71.58333,61.16667,67.41667,71.208335,FAIL
842,74.25,78.75,68.5,85.66667,76.7916675,PASS
843,85.5,77.5,79.25,63,76.3125,PASS
844,65.25,72.08333,76.58333,77.66667,72.8958325,FAIL
845,57.16667,82.75,65.41667,74.08333,69.8541675,FAIL
846,68.91667,52.25,84.83333,77.91667,70.9791675,FAIL
847,78.08333,82.5,54.25,81.33333,74.041665,FAIL
848,76.41667,62,64.66667,54.25,64.333335,FAIL
849,79.75,93,86.16667,74.91667,83.458335,PASS
850,58.66667,61.75,93,63.91667,69.333335,FAIL
851,85,52.75,69.91667,89.25,74.2291675,FAIL
852,82.75,49.08333,77.66667,90,74.875,FAIL
853,75.58333,80.58333,68.91667,64.33333,72.354165,FAIL
854,58.5,91.41667,61.08333,85.83333,74.2083325,FAIL
855,82.16667,79.25,64.16667,68.16667,73.4375025,FAIL
856,70.66667,77.33333,69.91667,81,74.7291675,FAIL
857,68.41667,69.08333,50.66667,55.66667,60.958335,FAIL
858,85.83333,68.41667,87.58333,77.25,79.7708325,PASS
859,65.75,56.58333,49.91667,91.91667,66.0416675,FAIL
860,82.33333,56.25,86.33333,85.33333,77.5624975,PASS
861,57.58333,81.16667,44.5,85.75,67.25,FAIL
862,57.75,88.75,59.16667,63.5,67.2916675,FAIL
863,64.5,53.08333,72.41667,79.75,67.4375,FAIL
864,80.5,62.58333,64.66667,88.91667,74.1666675,FAIL
865,76.58333,80.75,55.75,58.16667,67.8125,FAIL
866,68.16667,78,55.33333,52.5,63.5,FAIL
867,58.58333,68.91667,64.58333,70.83333,65.729165,FAIL
868,56.41667,75.91667,74.58333,70.08333,69.25,FAIL
869,82.58333,67.25,52.58333,44.91667,61.8333325,FAIL
870,74.58333,50.58333,81,51.75,64.479165,FAIL
871,68.91667,87.25,71.08333,64.41667,72.9166675,FAIL
872,66.91667,72.83333,54.75,80.83333,68.8333325,FAIL
873,51.5,48.08333,72.08333,77.91667,62.3958325,FAIL
874,50.25,66.25,65.16667,68.08333,62.4375,FAIL
875,75.41667,91.33333,78,59.58333,76.0833325,PASS
876,74.25,59.91667,75.5,79.58333,72.3125,FAIL
877,82.83333,68.5,83.16667,73.83333,77.0833325,PASS
878,54.5,85.83333,69.16667,67.5,69.25,FAIL
879,67,73.75,77.58333,60.5,69.7083325,FAIL
880,77.58333,58.33333,48.58333,73.83333,64.58333,FAIL
881,86.5,86.75,60.91667,68.16667,75.583335,PASS
882,72.66667,63.83333,59.25,61.08333,64.2083325,FAIL
883,53.08333,56.83333,74.66667,61.75,61.5833325,FAIL
884,59.91667,65,52.58333,63.5,60.25,FAIL
885,55.08333,61.5,87.33333,66.25,67.541665,FAIL
886,70.58333,85.41667,77,56.75,72.4375,FAIL
887,63,81.58333,91.66667,88.08333,81.0833325,PASS
888,78.83333,83.66667,71,59.5,73.25,FAIL
889,63.75,55.5,65.33333,52.66667,59.3125,FAIL
890,91.08333,76.08333,66.75,62.75,74.166665,FAIL
891,49.5,78.16667,92.75,81.83333,75.5625,PASS
892,53.5,54.91667,82.25,69.16667,64.958335,FAIL
893,82.5,54.16667,73.75,77.66667,72.020835,FAIL
894,79.75,82.66667,83.66667,90.66667,84.1875025,PASS
895,74.41667,76.58333,72.83333,58.58333,70.604165,FAIL
896,89.91667,76.5,76.08333,72.66667,78.7916675,PASS
897,73.83333,80.33333,58.75,90.25,75.791665,PASS
898,88.33333,51.5,61.91667,78.91667,70.1666675,FAIL
899,62.5,64,48,54.83333,57.3333325,FAIL
900,81.91667,62.08333,84.5,67.75,74.0625,FAIL
901,76.58333,66.66667,72,57.33333,68.1458325,FAIL
902,93.25,62.33333,73.75,83.33333,78.166665,PASS
903,57.91667,79.83333,78.08333,71.58333,71.854165,FAIL
904,70.33333,66,88.75,59.25,71.0833325,FAIL
905,64.08333,59.08333,75,75,68.291665,FAIL
906,51.66667,54.66667,69,52.33333,56.9166675,FAIL
907,58.75,61,85.75,73.16667,69.6666675,FAIL
908,76.75,84.41667,74.75,81.75,79.4166675,PASS
909,53.66667,82.58333,63.83333,92.41667,73.125,FAIL
910,85.66667,61.58333,62.75,66.66667,69.1666675,FAIL
911,64.41667,87.58333,68.91667,86.41667,76.833335,PASS
912,53.83333,59.25,49.58333,62,56.166665,FAIL
913,79.58333,75.08333,84,83.83333,80.6249975,PASS
914,84.16667,74.83333,53.08333,71.91667,71,FAIL
915,65.91667,57.08333,58.5,61.91667,60.8541675,FAIL
916,74.58333,72.08333,74,47.58333,67.0624975,FAIL
917,51.75,81.75,57.75,75.25,66.625,FAIL
